 
"Brand Name",Date,Turnover
I-Brand,2018-05-01,6557.3555
I-Brand,2018-05-02,4343.5701
I-Brand,2018-05-03,8174.3907
I-Brand,2018-05-04,27490.9335
I-Brand,2018-05-05,2965.9286
I-Brand,2018-05-06,25626.2807
I-Brand,2018-05-07,4244.4251
I-Brand,2018-05-08,32912.6640
I-Brand,2018-05-09,1295.0865
I-Brand,2018-05-10,6117.4519
I-Brand,2018-05-11,4037.8717
I-Brand,2018-05-12,33904.5643
I-Brand,2018-05-13,13733.9051
I-Brand,2018-05-14,13381.8179
I-Brand,2018-05-15,17150.7420
I-Brand,2018-05-16,22201.7887
I-Brand,2018-05-17,19542.2063
I-Brand,2018-05-18,13050.9264
I-Brand,2018-05-19,22655.3672
I-Brand,2018-05-20,3406.2825
I-Brand,2018-05-21,30984.5505
I-Brand,2018-05-22,26612.8327
I-Brand,2018-05-23,25166.1057
I-Brand,2018-05-24,11167.7086
I-Brand,2018-05-25,2952.7514
I-Brand,2018-05-26,13617.6408
I-Brand,2018-05-27,22745.1033
I-Brand,2018-05-28,18500.3069
I-Brand,2018-05-29,29352.4579
I-Brand,2018-05-30,4794.5495
I-Brand,2018-05-31,4097.7379
I-Brand,2018-06-01,15329.6261
I-Brand,2018-06-02,8051.2455
I-Brand,2018-06-03,34761.4062
I-Brand,2018-06-04,25288.6979
I-Brand,2018-06-05,27438.6592
I-Brand,2018-06-06,31702.3682
I-Brand,2018-06-07,13339.2053
I-Brand,2018-06-08,4686.4380
I-Brand,2018-06-09,28487.3921
I-Brand,2018-06-10,26944.0560
I-Brand,2018-06-11,21235.9031
I-Brand,2018-06-12,12623.6865
I-Brand,2018-06-13,1798.7115
I-Brand,2018-06-14,23150.2627
I-Brand,2018-06-15,130.1446
I-Brand,2018-06-16,4833.2990
I-Brand,2018-06-17,25166.3190
I-Brand,2018-06-18,10306.8693
I-Brand,2018-06-19,8566.0569
I-Brand,2018-06-20,4562.5186
I-Brand,2018-06-21,12051.0471
I-Brand,2018-06-22,27812.8664
I-Brand,2018-06-23,7708.1011
I-Brand,2018-06-24,27609.8127
I-Brand,2018-06-25,26098.7876
I-Brand,2018-06-26,766.8451
I-Brand,2018-06-27,16747.4470
I-Brand,2018-06-28,13019.6819
I-Brand,2018-06-29,12440.8173
I-Brand,2018-06-30,8703.1061
I-Brand,2018-07-01,15246.2890
I-Brand,2018-07-02,27579.6189
I-Brand,2018-07-03,14531.4496
I-Brand,2018-07-04,16731.7576
I-Brand,2018-07-05,18396.9828
I-Brand,2018-07-06,13808.6312
I-Brand,2018-07-07,24821.4445
I-Brand,2018-07-08,12124.5487
I-Brand,2018-07-09,13633.3539
I-Brand,2018-07-10,23434.2756
I-Brand,2018-07-11,12878.0665
I-Brand,2018-07-12,29325.2898
I-Brand,2018-07-13,19719.9010
I-Brand,2018-07-14,31994.1152
I-Brand,2018-07-15,11308.9764
I-Brand,2018-07-16,31155.7514
I-Brand,2018-07-17,20685.3363
I-Brand,2018-07-18,3330.1423
I-Brand,2018-07-19,26658.3604
I-Brand,2018-07-20,24524.3887
I-Brand,2018-07-21,21270.9080
I-Brand,2018-07-22,10103.0967
I-Brand,2018-07-23,20908.7483
I-Brand,2018-07-24,17561.0759
I-Brand,2018-07-25,17295.8887
I-Brand,2018-07-26,24993.9647
I-Brand,2018-07-27,23252.6151
I-Brand,2018-07-28,18687.3947
I-Brand,2018-07-29,4512.5590
I-Brand,2018-07-30,9010.5662
I-Brand,2018-07-31,20338.8897
I-Brand,2018-08-01,8064.1462
I-Brand,2018-08-02,9717.2291
I-Brand,2018-08-03,3700.6602
I-Brand,2018-08-04,9601.5257
I-Brand,2018-08-05,8805.9720
I-Brand,2018-08-06,29783.4266
I-Brand,2018-08-07,19151.3617
I-Brand,2018-08-08,5302.0376
I-Brand,2018-08-09,10695.1069
I-Brand,2018-08-10,29121.4382
I-Brand,2018-08-11,11510.9162
I-Brand,2018-08-12,4180.7511
I-Brand,2018-08-13,31933.5538
I-Brand,2018-08-14,372.2796
I-Brand,2018-08-15,22285.0468
I-Brand,2018-08-16,34434.7175
I-Brand,2018-08-17,23294.3982
I-Brand,2018-08-18,6076.4825
I-Brand,2018-08-19,10156.1373
I-Brand,2018-08-20,10375.9943
I-Brand,2018-08-21,21798.8334
I-Brand,2018-08-22,2833.6510
I-Brand,2018-08-23,26272.7535
I-Brand,2018-08-24,11182.7265
I-Brand,2018-08-25,1920.3557
I-Brand,2018-08-26,7814.8222
I-Brand,2018-08-27,19101.1493
I-Brand,2018-08-28,25243.6995
I-Brand,2018-08-29,23058.3857
I-Brand,2018-08-30,2104.8839
I-Brand,2018-08-31,3465.7537
I-Brand,2018-09-01,33796.7846
I-Brand,2018-09-02,24190.5505
I-Brand,2018-09-03,7744.1646
I-Brand,2018-09-04,7336.9670
I-Brand,2018-09-05,27246.4996
I-Brand,2018-09-06,13704.8173
I-Brand,2018-09-07,4548.5988
I-Brand,2018-09-08,5553.2418
I-Brand,2018-09-09,5471.3820
I-Brand,2018-09-10,15423.1226
I-Brand,2018-09-11,9211.8898
I-Brand,2018-09-12,17209.4232
I-Brand,2018-09-13,29906.4296
I-Brand,2018-09-14,27343.2035
I-Brand,2018-09-15,10454.0858
I-Brand,2018-09-16,25333.7279
I-Brand,2018-09-17,2675.8722
I-Brand,2018-09-18,28132.8480
I-Brand,2018-09-19,33464.2578
I-Brand,2018-09-20,13102.3712
I-Brand,2018-09-21,34200.4983
I-Brand,2018-09-22,13315.2051
I-Brand,2018-09-23,13602.5834
I-Brand,2018-09-24,3559.0843
I-Brand,2018-09-25,31134.2792
I-Brand,2018-09-26,27662.6479
I-Brand,2018-09-27,8645.8785
I-Brand,2018-09-28,8521.4377
I-Brand,2018-09-29,10019.4357
I-Brand,2018-09-30,13171.8675
I-Brand,2018-10-01,22014.9221
I-Brand,2018-10-02,21474.4515
I-Brand,2018-10-03,5335.6758
I-Brand,2018-10-04,7764.3412
I-Brand,2018-10-05,13595.5129
I-Brand,2018-10-06,27269.2674
I-Brand,2018-10-07,20142.3456
I-Brand,2018-10-08,10980.6919
I-Brand,2018-10-09,1803.9650
I-Brand,2018-10-10,12023.9343
I-Brand,2018-10-11,32224.4792
I-Brand,2018-10-12,26516.6107
I-Brand,2018-10-13,25739.3692
I-Brand,2018-10-14,19560.0050
I-Brand,2018-10-15,16931.5644
I-Brand,2018-10-16,12916.4289
I-Brand,2018-10-17,24777.9945
I-Brand,2018-10-18,32235.3022
I-Brand,2018-10-19,17506.9925
I-Brand,2018-10-20,6976.2214
I-Brand,2018-10-21,18180.0725
I-Brand,2018-10-22,29512.0458
I-Brand,2018-10-23,9334.7427
I-Brand,2018-10-24,16360.6709
I-Brand,2018-10-25,14793.9192
I-Brand,2018-10-26,1765.0970
I-Brand,2018-10-27,6594.3117
I-Brand,2018-10-28,20234.1594
I-Brand,2018-10-29,7507.1646
I-Brand,2018-10-30,5637.7323
I-Brand,2018-10-31,28527.9507
I-Brand,2018-11-01,442.4553
I-Brand,2018-11-02,34105.1216
I-Brand,2018-11-03,31054.0468
I-Brand,2018-11-04,31798.1399
I-Brand,2018-11-05,13104.6464
I-Brand,2018-11-06,4626.2953
I-Brand,2018-11-07,19640.9405
I-Brand,2018-11-08,28937.4946
I-Brand,2018-11-09,9515.0286
I-Brand,2018-11-10,29659.9259
I-Brand,2018-11-11,21699.6805
I-Brand,2018-11-12,6400.7459
I-Brand,2018-11-13,12902.8330
I-Brand,2018-11-14,14002.7974
I-Brand,2018-11-15,9560.1771
I-Brand,2018-11-16,22708.3525
I-Brand,2018-11-17,9841.2591
I-Brand,2018-11-18,15594.5526
I-Brand,2018-11-19,5595.1197
I-Brand,2018-11-20,17350.2486
I-Brand,2018-11-21,19652.1585
I-Brand,2018-11-22,33070.2374
I-Brand,2018-11-23,16292.6835
I-Brand,2018-11-24,25728.1512
I-Brand,2018-11-25,8673.7260
I-Brand,2018-11-26,21841.6435
I-Brand,2018-11-27,28196.7037
I-Brand,2018-11-28,15794.4384
I-Brand,2018-11-29,22643.9280
I-Brand,2018-11-30,9070.7879
I-Brand,2018-12-01,21761.9009
I-Brand,2018-12-02,24519.7514
I-Brand,2018-12-03,31363.9006
I-Brand,2018-12-04,20470.6380
I-Brand,2018-12-05,25241.9141
I-Brand,2018-12-06,8883.6211
I-Brand,2018-12-07,5252.7653
I-Brand,2018-12-08,10233.2887
I-Brand,2018-12-09,3007.5932
I-Brand,2018-12-10,20883.4446
I-Brand,2018-12-11,17807.2794
I-Brand,2018-12-12,23764.8827
I-Brand,2018-12-13,33375.6593
I-Brand,2018-12-14,5694.8967
I-Brand,2018-12-15,5143.5004
I-Brand,2018-12-16,24521.7106
I-Brand,2018-12-17,4082.8780
I-Brand,2018-12-18,13197.8664
I-Brand,2018-12-19,6262.2905
I-Brand,2018-12-20,11981.1084
I-Brand,2018-12-21,2699.6591
I-Brand,2018-12-22,9765.8773
I-Brand,2018-12-23,29443.7503
I-Brand,2018-12-24,23780.1929
I-Brand,2018-12-25,23980.2683
I-Brand,2018-12-26,19091.5034
I-Brand,2018-12-27,1796.2072
I-Brand,2018-12-28,17758.3784
I-Brand,2018-12-29,13549.6376
I-Brand,2018-12-30,1346.5076
I-Brand,2018-12-31,18066.6838
U-Brand,2018-05-01,21321.1046
U-Brand,2018-05-02,20508.1156
U-Brand,2018-05-03,26504.6580
U-Brand,2018-05-04,26617.5648
U-Brand,2018-05-05,29715.8737
U-Brand,2018-05-06,30196.0357
U-Brand,2018-05-07,7593.2667
U-Brand,2018-05-08,25195.2330
U-Brand,2018-05-09,21011.8591
U-Brand,2018-05-10,22990.4299
U-Brand,2018-05-11,16503.4081
U-Brand,2018-05-12,2636.8936
U-Brand,2018-05-13,31998.3812
U-Brand,2018-05-14,8466.6354
U-Brand,2018-05-15,11792.8988
U-Brand,2018-05-16,14802.7988
U-Brand,2018-05-17,26685.1809
U-Brand,2018-05-18,21008.0750
U-Brand,2018-05-19,25985.9440
U-Brand,2018-05-20,10154.0991
U-Brand,2018-05-21,6021.8777
U-Brand,2018-05-22,13147.8831
U-Brand,2018-05-23,19222.1536
U-Brand,2018-05-24,21357.5868
U-Brand,2018-05-25,458.9268
U-Brand,2018-05-26,19490.7615
U-Brand,2018-05-27,28089.7219
U-Brand,2018-05-28,33401.3975
U-Brand,2018-05-29,31346.9077
U-Brand,2018-05-30,7518.6749
U-Brand,2018-05-31,26442.2006
U-Brand,2018-06-01,3645.3918
U-Brand,2018-06-02,16356.4997
U-Brand,2018-06-03,24496.0198
U-Brand,2018-06-04,26279.0735
U-Brand,2018-06-05,10429.9671
U-Brand,2018-06-06,7162.5271
U-Brand,2018-06-07,10226.8818
U-Brand,2018-06-08,32812.1760
U-Brand,2018-06-09,11607.4068
U-Brand,2018-06-10,15734.8171
U-Brand,2018-06-11,6155.6642
U-Brand,2018-06-12,1945.4224
U-Brand,2018-06-13,1687.6928
U-Brand,2018-06-14,9150.0170
U-Brand,2018-06-15,22221.4123
U-Brand,2018-06-16,31070.2576
U-Brand,2018-06-17,26746.0820
U-Brand,2018-06-18,25704.7593
U-Brand,2018-06-19,32789.5346
U-Brand,2018-06-20,2336.8358
U-Brand,2018-06-21,3175.4682
U-Brand,2018-06-22,31973.6305
U-Brand,2018-06-23,3536.8142
U-Brand,2018-06-24,11019.4177
U-Brand,2018-06-25,25844.0600
U-Brand,2018-06-26,1572.8189
U-Brand,2018-06-27,32193.6850
U-Brand,2018-06-28,12433.5572
U-Brand,2018-06-29,7526.4169
U-Brand,2018-06-30,15868.1849
U-Brand,2018-07-01,27585.1331
U-Brand,2018-07-02,770.8978
U-Brand,2018-07-03,11582.6166
U-Brand,2018-07-04,17655.1807
U-Brand,2018-07-05,9309.9999
U-Brand,2018-07-06,7794.7720
U-Brand,2018-07-07,24876.2152
U-Brand,2018-07-08,2421.2157
U-Brand,2018-07-09,24927.7864
U-Brand,2018-07-10,20144.9210
U-Brand,2018-07-11,1454.3505
U-Brand,2018-07-12,34461.7039
U-Brand,2018-07-13,30850.9931
U-Brand,2018-07-14,5104.9168
U-Brand,2018-07-15,30459.1689
U-Brand,2018-07-16,3298.8820
U-Brand,2018-07-17,33195.9975
U-Brand,2018-07-18,33622.9135
U-Brand,2018-07-19,1272.7532
U-Brand,2018-07-20,9827.7501
U-Brand,2018-07-21,16696.0733
U-Brand,2018-07-22,31395.9193
U-Brand,2018-07-23,3762.0195
U-Brand,2018-07-24,2348.0301
U-Brand,2018-07-25,6819.1852
U-Brand,2018-07-26,22822.0888
U-Brand,2018-07-27,18262.5801
U-Brand,2018-07-28,7652.7932
U-Brand,2018-07-29,1831.7493
U-Brand,2018-07-30,26529.1164
U-Brand,2018-07-31,26296.2718
U-Brand,2018-08-01,31632.0582
U-Brand,2018-08-02,14628.5801
U-Brand,2018-08-03,1122.2898
U-Brand,2018-08-04,31500.0729
U-Brand,2018-08-05,17315.5834
U-Brand,2018-08-06,1684.1299
U-Brand,2018-08-07,20110.6666
U-Brand,2018-08-08,5909.0262
U-Brand,2018-08-09,22843.3319
U-Brand,2018-08-10,24269.6690
U-Brand,2018-08-11,1048.6855
U-Brand,2018-08-12,22382.0193
U-Brand,2018-08-13,24266.2325
U-Brand,2018-08-14,8152.6657
U-Brand,2018-08-15,9439.7021
U-Brand,2018-08-16,7110.3239
U-Brand,2018-08-17,27979.0666
U-Brand,2018-08-18,28127.2627
U-Brand,2018-08-19,31804.7048
U-Brand,2018-08-20,19899.7682
U-Brand,2018-08-21,7610.3386
U-Brand,2018-08-22,29480.7302
U-Brand,2018-08-23,17911.7253
U-Brand,2018-08-24,3829.5092
U-Brand,2018-08-25,21227.0946
U-Brand,2018-08-26,10923.1088
U-Brand,2018-08-27,16353.7742
U-Brand,2018-08-28,23430.9023
U-Brand,2018-08-29,11840.8281
U-Brand,2018-08-30,12843.2828
U-Brand,2018-08-31,30047.5394
U-Brand,2018-09-01,14420.7232
U-Brand,2018-09-02,25575.1993
U-Brand,2018-09-03,28014.9484
U-Brand,2018-09-04,29825.9444
U-Brand,2018-09-05,10312.7390
U-Brand,2018-09-06,2132.7867
U-Brand,2018-09-07,31828.8472
U-Brand,2018-09-08,33762.6329
U-Brand,2018-09-09,25332.3770
U-Brand,2018-09-10,1355.3319
U-Brand,2018-09-11,3730.4827
U-Brand,2018-09-12,13615.8001
U-Brand,2018-09-13,12746.4367
U-Brand,2018-09-14,2545.6328
U-Brand,2018-09-15,11117.6384
U-Brand,2018-09-16,28115.2468
U-Brand,2018-09-17,16171.7503
U-Brand,2018-09-18,2525.8354
U-Brand,2018-09-19,33541.9148
U-Brand,2018-09-20,15997.6422
U-Brand,2018-09-21,31846.8355
U-Brand,2018-09-22,14407.1115
U-Brand,2018-09-23,6690.9129
U-Brand,2018-09-24,15005.6076
U-Brand,2018-09-25,12556.8209
U-Brand,2018-09-26,10921.1733
U-Brand,2018-09-27,35005.4846
U-Brand,2018-09-28,33336.1119
U-Brand,2018-09-29,12953.6537
U-Brand,2018-09-30,26183.8548
U-Brand,2018-10-01,20363.1901
U-Brand,2018-10-02,9067.3514
U-Brand,2018-10-03,27932.2433
U-Brand,2018-10-04,15448.0471
U-Brand,2018-10-05,33147.6495
U-Brand,2018-10-06,2319.5664
U-Brand,2018-10-07,28854.6789
U-Brand,2018-10-08,284.4711
U-Brand,2018-10-09,34572.7463
U-Brand,2018-10-10,29406.6203
U-Brand,2018-10-11,19568.1815
U-Brand,2018-10-12,8564.9746
U-Brand,2018-10-13,29793.7361
U-Brand,2018-10-14,4145.2169
U-Brand,2018-10-15,27792.8004
U-Brand,2018-10-16,25551.7600
U-Brand,2018-10-17,22879.2058
U-Brand,2018-10-18,20082.0449
U-Brand,2018-10-19,8762.4667
U-Brand,2018-10-20,21874.9894
U-Brand,2018-10-21,23293.0473
U-Brand,2018-10-22,18317.5088
U-Brand,2018-10-23,7593.0929
U-Brand,2018-10-24,32667.3374
U-Brand,2018-10-25,32404.5281
U-Brand,2018-10-26,16468.5849
U-Brand,2018-10-27,34662.8932
U-Brand,2018-10-28,17249.2945
U-Brand,2018-10-29,26547.1363
U-Brand,2018-10-30,33624.5567
U-Brand,2018-10-31,29798.6025
U-Brand,2018-11-01,26172.4867
U-Brand,2018-11-02,1391.2611
U-Brand,2018-11-03,18040.4874
U-Brand,2018-11-04,30377.5777
U-Brand,2018-11-05,33359.6223
U-Brand,2018-11-06,19019.3527
U-Brand,2018-11-07,15359.2590
U-Brand,2018-11-08,31309.2721
U-Brand,2018-11-09,9565.3753
U-Brand,2018-11-10,1988.1456
U-Brand,2018-11-11,631.8025
U-Brand,2018-11-12,12719.5925
U-Brand,2018-11-13,29301.0842
U-Brand,2018-11-14,28437.8117
U-Brand,2018-11-15,17671.4073
U-Brand,2018-11-16,8532.8927
U-Brand,2018-11-17,5184.0906
U-Brand,2018-11-18,8290.7498
U-Brand,2018-11-19,6641.2298
U-Brand,2018-11-20,3986.0951
U-Brand,2018-11-21,7041.0409
U-Brand,2018-11-22,28067.9653
U-Brand,2018-11-23,18407.5451
U-Brand,2018-11-24,23907.2012
U-Brand,2018-11-25,2794.4433
U-Brand,2018-11-26,6158.9822
U-Brand,2018-11-27,12200.4124
U-Brand,2018-11-28,4168.2533
U-Brand,2018-11-29,29646.4248
U-Brand,2018-11-30,24439.9219
U-Brand,2018-12-01,15922.5290
U-Brand,2018-12-02,4700.4210
U-Brand,2018-12-03,27275.5716
U-Brand,2018-12-04,28685.0264
U-Brand,2018-12-05,7948.0083
U-Brand,2018-12-06,10541.3808
U-Brand,2018-12-07,18389.5805
U-Brand,2018-12-08,19302.8047
U-Brand,2018-12-09,1464.8970
U-Brand,2018-12-10,19543.0595
U-Brand,2018-12-11,15595.9904
U-Brand,2018-12-12,3974.3636
U-Brand,2018-12-13,3403.7466
U-Brand,2018-12-14,23796.4827
U-Brand,2018-12-15,11985.6114
U-Brand,2018-12-16,16602.8454
U-Brand,2018-12-17,34701.0028
U-Brand,2018-12-18,10323.6173
U-Brand,2018-12-19,15451.1518
U-Brand,2018-12-20,5537.8684
U-Brand,2018-12-21,10193.2989
U-Brand,2018-12-22,31965.9201
U-Brand,2018-12-23,1074.1630
U-Brand,2018-12-24,28621.9923
U-Brand,2018-12-25,33555.5976
U-Brand,2018-12-26,13154.8904
U-Brand,2018-12-27,16357.9849
U-Brand,2018-12-28,24462.3105
U-Brand,2018-12-29,2938.8948
U-Brand,2018-12-30,31067.2319
U-Brand,2018-12-31,19580.3870
M-Brand,2018-06-01,16691.7599
M-Brand,2018-06-02,23868.9178
M-Brand,2018-06-03,21339.0376
M-Brand,2018-06-04,29757.2144
M-Brand,2018-06-05,20470.0771
M-Brand,2018-06-06,15886.5445
M-Brand,2018-06-07,5008.5368
M-Brand,2018-06-08,32649.3886
M-Brand,2018-06-09,30141.2176
M-Brand,2018-06-10,26049.4916
M-Brand,2018-06-11,10744.9717
M-Brand,2018-06-12,2291.1975
M-Brand,2018-06-13,12813.0416
M-Brand,2018-06-14,29667.0043
M-Brand,2018-06-15,25356.8038
M-Brand,2018-06-16,19707.8693
M-Brand,2018-06-17,18831.0246
M-Brand,2018-06-18,7403.6351
M-Brand,2018-06-19,6994.8970
M-Brand,2018-06-20,32440.0386
M-Brand,2018-06-21,33.8831
M-Brand,2018-06-22,13140.9627
M-Brand,2018-06-23,32106.4453
M-Brand,2018-06-24,34998.8881
M-Brand,2018-06-25,7575.3732
M-Brand,2018-06-26,9819.0364
M-Brand,2018-06-27,11421.4092
M-Brand,2018-06-28,25360.9434
M-Brand,2018-06-29,32711.7433
M-Brand,2018-06-30,26081.4945
M-Brand,2018-07-01,1352.5827
M-Brand,2018-07-02,13432.9309
M-Brand,2018-07-03,30996.2583
M-Brand,2018-07-04,26943.8585
M-Brand,2018-07-05,19101.5601
M-Brand,2018-07-06,14733.7133
M-Brand,2018-07-07,25879.8312
M-Brand,2018-07-08,4898.7821
M-Brand,2018-07-09,18387.6292
M-Brand,2018-07-10,15229.9360
M-Brand,2018-07-11,15229.6121
M-Brand,2018-07-12,29562.2108
M-Brand,2018-07-13,20785.4609
M-Brand,2018-07-14,27802.9835
M-Brand,2018-07-15,29782.9210
M-Brand,2018-07-16,34546.5815
M-Brand,2018-07-17,2891.2183
M-Brand,2018-07-18,15970.4346
M-Brand,2018-07-19,124.5435
M-Brand,2018-07-20,23865.5603
M-Brand,2018-07-21,28322.5349
M-Brand,2018-07-22,22986.9539
M-Brand,2018-07-23,9306.7056
M-Brand,2018-07-24,14109.5501
M-Brand,2018-07-25,17502.1182
M-Brand,2018-07-26,29986.5435
M-Brand,2018-07-27,10168.8563
M-Brand,2018-07-28,21030.0844
M-Brand,2018-07-29,22923.0113
M-Brand,2018-07-30,7689.4176
M-Brand,2018-07-31,13940.5059
M-Brand,2018-08-01,8328.5513
M-Brand,2018-08-02,29461.8334
M-Brand,2018-08-03,27615.2953
M-Brand,2018-08-04,652.5321
M-Brand,2018-08-05,33579.8980
M-Brand,2018-08-06,25866.0378
M-Brand,2018-08-07,13128.6782
M-Brand,2018-08-08,28453.8803
M-Brand,2018-08-09,25362.9895
M-Brand,2018-08-10,25503.4831
M-Brand,2018-08-11,5561.8133
M-Brand,2018-08-12,17734.2360
M-Brand,2018-08-13,32166.6828
M-Brand,2018-08-14,5254.0846
M-Brand,2018-08-15,30720.3508
M-Brand,2018-08-16,6171.0534
M-Brand,2018-08-17,22072.5289
M-Brand,2018-08-18,27841.4170
M-Brand,2018-08-19,677.0774
M-Brand,2018-08-20,23780.7143
M-Brand,2018-08-21,25262.9202
M-Brand,2018-08-22,32460.8472
M-Brand,2018-08-23,33255.8874
M-Brand,2018-08-24,2854.4991
M-Brand,2018-08-25,11616.7130
M-Brand,2018-08-26,25068.0114
M-Brand,2018-08-27,22752.7031
M-Brand,2018-08-28,22598.5109
M-Brand,2018-08-29,9259.1002
M-Brand,2018-08-30,6443.9194
M-Brand,2018-08-31,934.1987
M-Brand,2018-09-01,23765.7280
M-Brand,2018-09-02,17914.1032
M-Brand,2018-09-03,24572.7130
M-Brand,2018-09-04,7607.7553
M-Brand,2018-09-05,16694.8409
M-Brand,2018-09-06,4221.4124
M-Brand,2018-09-07,9911.6323
M-Brand,2018-09-08,21160.2448
M-Brand,2018-09-09,23060.8821
M-Brand,2018-09-10,29743.1840
M-Brand,2018-09-11,15291.3901
M-Brand,2018-09-12,1188.2943
M-Brand,2018-09-13,2621.1963
M-Brand,2018-09-14,15463.9103
M-Brand,2018-09-15,6233.8031
M-Brand,2018-09-16,14882.7863
M-Brand,2018-09-17,18645.0428
M-Brand,2018-09-18,27449.1267
M-Brand,2018-09-19,18822.3267
M-Brand,2018-09-20,28867.9588
M-Brand,2018-09-21,19934.5203
M-Brand,2018-09-22,27962.5319
M-Brand,2018-09-23,25008.2874
M-Brand,2018-09-24,2027.9695
M-Brand,2018-09-25,12485.5392
M-Brand,2018-09-26,26092.0726
M-Brand,2018-09-27,34339.0169
M-Brand,2018-09-28,9150.9729
M-Brand,2018-09-29,12622.3830
M-Brand,2018-09-30,27054.1504
M-Brand,2018-10-01,33375.8015
M-Brand,2018-10-02,1359.7559
M-Brand,2018-10-03,33457.7798
M-Brand,2018-10-04,7479.6568
M-Brand,2018-10-05,25231.2728
M-Brand,2018-10-06,14891.3262
M-Brand,2018-10-07,5493.4783
M-Brand,2018-10-08,2536.3029
M-Brand,2018-10-09,32651.4347
M-Brand,2018-10-10,3298.7793
M-Brand,2018-10-11,11471.1239
M-Brand,2018-10-12,14536.8611
M-Brand,2018-10-13,11275.9939
M-Brand,2018-10-14,28848.6196
M-Brand,2018-10-15,15052.2176
M-Brand,2018-10-16,3414.2299
M-Brand,2018-10-17,31516.4654
M-Brand,2018-10-18,23164.6012
M-Brand,2018-10-19,32764.2151
M-Brand,2018-10-20,22790.8285
M-Brand,2018-10-21,5057.6432
M-Brand,2018-10-22,24777.7891
M-Brand,2018-10-23,9887.7822
M-Brand,2018-10-24,9437.0319
M-Brand,2018-10-25,4989.7743
M-Brand,2018-10-26,2925.4490
M-Brand,2018-10-27,31195.4331
M-Brand,2018-10-28,5753.5305
M-Brand,2018-10-29,4111.0573
M-Brand,2018-10-30,23733.5513
M-Brand,2018-10-31,26338.5289
M-Brand,2018-11-01,253.3688
M-Brand,2018-11-02,23632.3602
M-Brand,2018-11-03,33455.6863
M-Brand,2018-11-04,20494.0852
M-Brand,2018-11-05,14131.7412
M-Brand,2018-11-06,18725.2515
M-Brand,2018-11-07,9787.4759
M-Brand,2018-11-08,12432.2379
M-Brand,2018-11-09,19572.7635
M-Brand,2018-11-10,5199.6931
M-Brand,2018-11-11,5234.1608
M-Brand,2018-11-12,7538.3380
M-Brand,2018-11-13,16094.8122
M-Brand,2018-11-14,29378.1013
M-Brand,2018-11-15,1956.3402
M-Brand,2018-11-16,29943.7571
M-Brand,2018-11-17,31629.1273
M-Brand,2018-11-18,14890.6152
M-Brand,2018-11-19,11073.3905
M-Brand,2018-11-20,2912.7142
M-Brand,2018-11-21,27692.2650
M-Brand,2018-11-22,5830.3422
M-Brand,2018-11-23,5261.9609
M-Brand,2018-11-24,4763.4630
M-Brand,2018-11-25,16727.5074
M-Brand,2018-11-26,21314.5239
M-Brand,2018-11-27,2469.4768
M-Brand,2018-11-28,4466.4783
M-Brand,2018-11-29,5370.5622
M-Brand,2018-11-30,23972.1234
M-Brand,2018-12-01,22005.7581
M-Brand,2018-12-02,19567.0439
M-Brand,2018-12-03,23743.2604
M-Brand,2018-12-04,21119.2280
M-Brand,2018-12-05,3964.4807
M-Brand,2018-12-06,15574.3049
M-Brand,2018-12-07,25280.7821
M-Brand,2018-12-08,33191.5577
M-Brand,2018-12-09,31794.0951
M-Brand,2018-12-10,13962.6259
M-Brand,2018-12-11,15577.3385
M-Brand,2018-12-12,2482.7646
M-Brand,2018-12-13,20825.2453
M-Brand,2018-12-14,29855.6405
M-Brand,2018-12-15,33733.8058
M-Brand,2018-12-16,23967.7705
M-Brand,2018-12-17,29183.4137
M-Brand,2018-12-18,27108.4234
M-Brand,2018-12-19,23365.0321
M-Brand,2018-12-20,17665.7588
M-Brand,2018-12-21,27042.3320
M-Brand,2018-12-22,18326.4358
M-Brand,2018-12-23,10730.5700
M-Brand,2018-12-24,15998.2979
M-Brand,2018-12-25,29845.8603
M-Brand,2018-12-26,31954.6784
M-Brand,2018-12-27,2321.0832
M-Brand,2018-12-28,13982.1231
M-Brand,2018-12-29,28417.7299
M-Brand,2018-12-30,5984.5423
M-Brand,2018-12-31,32962.6868
X-Brand,2018-07-01,26300.6721
X-Brand,2018-07-02,14585.5725
X-Brand,2018-07-03,27509.2299
X-Brand,2018-07-04,31773.9501
X-Brand,2018-07-05,18163.6089
X-Brand,2018-07-06,18090.9368
X-Brand,2018-07-07,34572.7700
X-Brand,2018-07-08,26608.7405
X-Brand,2018-07-09,30312.4264
X-Brand,2018-07-10,29046.5699
X-Brand,2018-07-11,6360.0925
X-Brand,2018-07-12,10469.5935
X-Brand,2018-07-13,29806.9844
X-Brand,2018-07-14,17871.3563
X-Brand,2018-07-15,21784.7635
X-Brand,2018-07-16,14157.2819
X-Brand,2018-07-17,18717.8571
X-Brand,2018-07-18,28408.9767
X-Brand,2018-07-19,3366.4665
X-Brand,2018-07-20,17509.7417
X-Brand,2018-07-21,10431.0257
X-Brand,2018-07-22,13179.2303
X-Brand,2018-07-23,13003.4553
X-Brand,2018-07-24,21173.1455
X-Brand,2018-07-25,11707.1601
X-Brand,2018-07-26,21341.6683
X-Brand,2018-07-27,1870.2302
X-Brand,2018-07-28,25244.3394
X-Brand,2018-07-29,1178.6326
X-Brand,2018-07-30,25427.5404
X-Brand,2018-07-31,33217.4065
X-Brand,2018-08-01,4922.1187
